hp,attack,defense,sp_attack,sp_defense,speed
-0.9461392067024389,-0.9581410242859807,-0.8030462187667665,-0.17140033315227912,-0.1955152427771038,-0.7729566721597938
-0.382612039155759,-0.5214306036049239,-0.32478461929371805,0.33460583470799216,0.3678368669863843,-0.25036712752865053
0.3687575175731477,0.1504315820582404,0.3584462370963512,1.009280725188354,1.1189730133377018,0.44641893197954047
-1.1715500737211109,-0.8573616964365061,-1.0080154756837874,-0.34006905577236957,-0.7588673525405919,-0.07617061265160277
-0.4577489948286496,-0.4542443850386075,-0.4955923333912354,0.33460583470799216,-0.1955152427771038,0.44641893197954047
0.29362056190025704,0.21761780062455682,0.18763852299883388,1.3128844259045167,0.5556209035742137,1.1432049914877314
-0.9837076845388842,-0.9917341335691389,-0.25646153365471114,-0.6774065010125504,-0.2330720500946697,-0.8426352781106129
-0.42018051699220427,-0.48783749432176565,0.2559616086378408,-0.17140033315227912,0.3678368669863843,-0.32004573347946963
0.3311890397367024,0.1840246913413986,0.9391924650279101,0.5032745573280826,1.3067570499255312,0.3767403260287214
-0.9461392067024389,-1.5964101006659868,-1.281307818239815,-1.6894188367330931,-1.885571572067568,-0.7729566721597938
-0.7582968175202123,-1.932341193497569,-0.5980769618497458,-1.5207501141130026,-1.6977875354797387,-1.295546216790937
-0.382612039155759,-1.0925134614186136,-0.7688846759472631,0.671943279948173,0.3678368669863843,0.09802590222544498
-1.1339815958846655,-1.4284445542501958,-1.4521155323373323,-1.6894188367330931,-1.885571572067568,-0.598760157282746
-0.9461392067024389,-1.7643756470817777,-0.7688846759472631,-1.5207501141130026,-1.6977875354797387,-1.1213497019138892
-0.1947696499735323,0.4191764563235061,-1.1105001041422977,-0.8460752236326409,0.3678368669863843,0.27222241710249273
-1.1339815958846655,-1.0925134614186136,-1.1105001041422977,-1.1834126688728217,-1.32221946230408,-0.3897243394302887
-0.26990660564642294,-0.5886168221712403,-0.5980769618497458,-0.6774065010125504,-0.7588673525405919,0.13286520520085454
0.48146295108248366,0.08324536349192396,0.08515389454032349,-0.0027316105321886944,-0.0077312061892744425,1.178044294463141
-1.509666374249119,-0.7229892593038731,-1.281307818239815,-1.5207501141130026,-1.32221946230408,0.1677045081762641
-0.5704544283379857,0.11683847277508218,-0.42726924775222846,-0.6774065010125504,-0.0077312061892744425,1.0386870825615029
-1.1339815958846655,-0.5886168221712403,-1.4521155323373323,-1.3183476469688942,-1.4724466915743435,0.09802590222544498
-0.1947696499735323,0.4191764563235061,-0.25646153365471114,-0.30633531124835145,-0.3457424720473673,1.1432049914877314
-1.3218239850668922,-0.5886168221712403,-0.9738539328642838,-1.0147439462527312,-0.6086401232703285,-0.42456364240569827
-0.382612039155759,0.5871420027392972,-0.11981536237669728,-0.17140033315227912,0.3302800596688184,0.44641893197954047
-1.3218239850668922,-0.7565823685870314,-1.1105001041422977,-0.6774065010125504,-0.7588673525405919,0.794811961733636
-0.382612039155759,0.4191764563235061,-0.5980769618497458,0.671943279948173,0.3678368669863843,1.491598021241827
-0.7582968175202123,-0.08472018292386711,0.4267693227353581,-1.6894188367330931,-1.5100034988919093,-0.9471531870368415
0.18091512839092103,0.7551075491550883,1.2808078932229447,-0.8460752236326409,-0.5710833159527625,-0.07617061265160277
-0.5704544283379857,-1.025327242852297,-0.7005615903082562,-1.0147439462527312,-1.1344354257162506,-0.912313884061432
-0.006927260791305636,-0.5214306036049239,-0.1881384480157042,-0.50873777839246,-0.5710833159527625,-0.3897243394302887
0.744442295937601,0.48636267488982254,0.495092408374365,0.16593711208790174,0.5556209035742137,0.3070617200779023
-0.9085707288659937,-0.689396150020715,-1.1105001041422977,-1.0147439462527312,-1.1344354257162506,-0.598760157282746
-0.34504356131931363,-0.18549951077334176,-0.5297538762107389,-0.50873777839246,-0.5710833159527625,-0.07617061265160277
0.406325995409593,0.8222937677214047,0.15347698017933042,0.5032745573280826,0.18005283039855494,0.6206154468565882
-0.006927260791305636,-1.0925134614186136,-0.83720776158627,-0.34006905577236957,-0.1955152427771038,-1.1213497019138892
0.9322846851198276,-0.25268572933965816,0.016830808901316566,0.8406120025682635,0.7434049401620431,-0.25036712752865053
-1.2091185515575562,-1.2268858985512463,-1.1105001041422977,-0.6774065010125504,-0.1955152427771038,-0.07617061265160277
0.10577817271803036,-0.05112707364070889,0.08515389454032349,0.3683395792320103,1.1189730133377018,1.1432049914877314
1.6836542418487344,-1.0925134614186136,-1.793730960532367,-0.8460752236326409,-1.6977875354797387,-1.6439392465450324
2.622866187759868,-0.25268572933965816,-0.9396923900447803,0.5032745573280826,-0.7588673525405919,-0.7729566721597938
-1.1339815958846655,-1.0925134614186136,-1.281307818239815,-1.3520813914929122,-1.1344354257162506,-0.42456364240569827
0.18091512839092103,0.08324536349192396,-0.08565381955719382,-0.17140033315227912,0.18005283039855494,0.794811961733636
-0.9461392067024389,-0.9245479150028225,-0.5980769618497458,0.16593711208790174,-0.1955152427771038,-1.295546216790937
-0.382612039155759,-0.42065127575544925,-0.08565381955719382,0.5032745573280826,0.18005283039855494,-0.9471531870368415
0.18091512839092103,0.08324536349192396,0.4267693227353581,1.3466181704285347,0.7434049401620431,-0.598760157282746
-1.3218239850668922,-0.25268572933965816,-0.5980769618497458,-0.8460752236326409,-0.5710833159527625,-1.4697427316679847
-0.382612039155759,0.5871420027392972,0.2559616086378408,-0.34006905577236957,0.3678368669863843,-1.295546216790937
-0.382612039155759,-0.7565823685870314,-0.7688846759472631,-1.0147439462527312,-0.5710833159527625,-0.7729566721597938
-0.006927260791305636,-0.42065127575544925,-0.42726924775222846,0.671943279948173,0.18005283039855494,0.794811961733636
-2.2610359309780255,-0.7565823685870314,-1.6229232464348495,-1.1834126688728217,-0.9466513891284213,0.9690084766106837
-1.3218239850668922,0.7551075491550883,-0.7688846759472631,-0.6774065010125504,-0.0077312061892744425,1.8399910509959225
-1.1339815958846655,-1.0925134614186136,-1.281307818239815,-1.0147439462527312,-1.1344354257162506,0.794811961733636
-0.1947696499735323,-0.25268572933965816,-0.42726924775222846,-0.17140033315227912,-0.1955152427771038,1.6657945361188746
-0.7582968175202123,-0.8573616964365061,-0.83720776158627,-0.17140033315227912,-0.7588673525405919,-0.42456364240569827
0.3687575175731477,0.1504315820582404,0.18763852299883388,0.8406120025682635,0.3678368669863843,0.6206154468565882
-1.1339815958846655,0.08324536349192396,-1.281307818239815,-1.1834126688728217,-0.9466513891284213,0.09802590222544498
-0.1947696499735323,0.9230730955708794,-0.42726924775222846,-0.34006905577236957,-0.0077312061892744425,0.9690084766106837
-0.5704544283379857,-0.25268572933965816,-0.9396923900447803,-0.0027316105321886944,-0.7588673525405919,-0.25036712752865053
0.744442295937601,1.0910386419866704,0.2559616086378408,1.009280725188354,0.3678368669863843,0.9690084766106837
-1.1339815958846655,-0.9245479150028225,-1.1105001041422977,-1.0147439462527312,-1.1344354257162506,0.794811961733636
-0.1947696499735323,-0.42065127575544925,-0.25646153365471114,-0.6774065010125504,-0.7588673525405919,0.794811961733636
0.744442295937601,0.5871420027392972,0.7683847509303927,-0.0027316105321886944,0.7434049401620431,0.09802590222544498
-1.6975087634313455,-1.932341193497569,-1.9645386746298843,1.1779494478084442,-0.5710833159527625,0.794811961733636
-1.1339815958846655,-1.4284445542501958,-1.4521155323373323,1.6839556156687157,-0.0077312061892744425,1.3174015063647793
-0.5704544283379857,-0.9245479150028225,-0.9396923900447803,2.189961783528987,0.9311889767498724,1.8399910509959225
-0.006927260791305636,0.08324536349192396,-0.7688846759472631,-1.1834126688728217,-1.32221946230408,-1.1213497019138892
0.3687575175731477,0.7551075491550883,-0.08565381955719382,-0.6774065010125504,-0.3832992793649332,-0.7729566721597938
0.744442295937601,1.7629008276498346,0.2559616086378408,-0.17140033315227912,0.5556209035742137,-0.42456364240569827
-0.7582968175202123,-0.08472018292386711,-1.281307818239815,-0.0027316105321886944,-1.5100034988919093,-0.9471531870368415
-0.1947696499735323,0.4191764563235061,-0.7688846759472631,0.5032745573280826,-0.9466513891284213,-0.42456364240569827
0.3687575175731477,0.9230730955708794,-0.25646153365471114,1.009280725188354,-0.0077312061892744425,0.09802590222544498
-1.1339815958846655,-1.2604790078344046,-1.281307818239815,-0.6774065010125504,1.1189730133377018,0.09802590222544498
0.3687575175731477,-0.25268572933965816,-0.25646153365471114,0.33460583470799216,1.8701091596890191,1.1432049914877314
-1.1339815958846655,0.08324536349192396,0.9391924650279101,-1.3520813914929122,-1.5100034988919093,-1.6439392465450324
-0.5704544283379857,0.5871420027392972,1.451615607320462,-0.8460752236326409,-0.9466513891284213,-1.1213497019138892
0.3687575175731477,1.4269697348182526,1.9640387496130138,-0.50873777839246,-0.1955152427771038,-0.7729566721597938
-0.7582968175202123,0.25121090990771505,-0.5980769618497458,-0.17140033315227912,-0.1955152427771038,0.794811961733636
-0.1947696499735323,0.7551075491550883,-0.08565381955719382,0.33460583470799216,0.3678368669863843,1.3174015063647793
0.744442295937601,-0.42065127575544925,-0.25646153365471114,-1.0147439462527312,-1.1344354257162506,-1.8181357614220803
0.9322846851198276,-0.08472018292386711,1.2808078932229447,1.009280725188354,0.3678368669863843,-1.295546216790937
-1.6975087634313455,-1.4284445542501958,-0.08565381955719382,0.8406120025682635,-0.5710833159527625,-0.7729566721597938
-0.7582968175202123,-0.5886168221712403,0.7683847509303927,1.6839556156687157,-0.0077312061892744425,0.09802590222544498
-0.6831598618473216,0.4191764563235061,-0.5980769618497458,-0.40753654482040574,-0.3081856647298014,-0.25036712752865053
-1.3218239850668922,0.25121090990771505,-0.9396923900447803,-1.1834126688728217,-1.32221946230408,0.27222241710249273
-0.382612039155759,1.0910386419866704,-0.08565381955719382,-0.34006905577236957,-0.3832992793649332,1.491598021241827
-0.1947696499735323,-1.0925134614186136,-0.5980769618497458,-0.8460752236326409,-0.0077312061892744425,-0.7729566721597938
0.744442295937601,-0.25268572933965816,0.2559616086378408,-0.0027316105321886944,0.9311889767498724,0.09802590222544498
0.3687575175731477,0.08324536349192396,-0.7688846759472631,-1.0147439462527312,-0.7588673525405919,-1.4697427316679847
1.307969463484281,0.9230730955708794,0.08515389454032349,-0.17140033315227912,1.1189730133377018,-0.598760157282746
-1.509666374249119,-0.42065127575544925,0.9391924650279101,-0.8460752236326409,-1.6977875354797387,-0.9471531870368415
-0.7582968175202123,0.5871420027392972,3.672115890588187,0.5032745573280826,-0.9466513891284213,0.09802590222544498
-1.509666374249119,-1.4284445542501958,-1.4521155323373323,1.009280725188354,-1.32221946230408,0.44641893197954047
-0.9461392067024389,-0.9245479150028225,-0.9396923900447803,1.5152868930486252,-0.5710833159527625,0.9690084766106837
-0.382612039155759,-0.42065127575544925,-0.42726924775222846,2.0212930609088966,0.18005283039855494,1.491598021241827
-1.3218239850668922,-1.0925134614186136,2.988885034198118,-1.3520813914929122,-0.9466513891284213,0.09802590222544498
-0.382612039155759,-0.9917341335691389,-0.9396923900447803,-0.913542712680677,0.7434049401620431,-0.8774745810860224
0.5565999067553743,-0.15190640149018353,-0.08565381955719382,0.09846962303986556,1.68232512310119,-0.00649200670078367
-1.509666374249119,0.9230730955708794,0.5975770368328754,-1.5207501141130026,-1.6977875354797387,-0.598760157282746
-0.5704544283379857,1.7629008276498346,1.451615607320462,-0.6774065010125504,-0.7588673525405919,0.27222241710249273
-1.1339815958846655,-1.5964101006659868,-0.7688846759472631,-0.50873777839246,-0.5710833159527625,1.1432049914877314
-0.382612039155759,-0.9245479150028225,-0.08565381955719382,0.33460583470799216,0.3678368669863843,2.885170140258209
-0.382612039155759,-1.2604790078344046,0.2559616086378408,-0.34006905577236957,-0.9466513891284213,-0.9471531870368415
0.9322846851198276,0.5871420027392972,0.4267693227353581,1.8526243382888061,0.18005283039855494,-0.42456364240569827
-0.7582968175202123,-0.9245479150028225,0.7683847509303927,-1.0147439462527312,-0.7588673525405919,-1.1213497019138892
-0.382612039155759,0.08324536349192396,1.2808078932229447,-0.6774065010125504,0.3678368669863843,-0.7729566721597938
-0.7582968175202123,1.4269697348182526,-0.6664000474887527,-1.1834126688728217,1.4945410865133606,0.6902940528074073
-0.7582968175202123,0.9230730955708794,0.22180006581833733,-1.1834126688728217,1.4945410865133606,0.3070617200779023
0.744442295937601,-0.7565823685870314,0.08515389454032349,-0.34006905577236957,0.18005283039855494,-1.295546216790937
-1.1339815958846655,-0.42065127575544925,0.7683847509303927,-0.34006905577236957,-0.9466513891284213,-1.1213497019138892
-0.1947696499735323,0.4191764563235061,1.6224233214179793,0.5032745573280826,-0.0077312061892744425,-0.25036712752865053
0.3687575175731477,0.25121090990771505,0.7683847509303927,-1.3520813914929122,-1.5100034988919093,-1.4697427316679847
1.307969463484281,1.7629008276498346,1.6224233214179793,-0.8460752236326409,-0.9466513891284213,-0.9471531870368415
6.755398749768855,-2.436237832744942,-2.306154102824919,-1.1834126688728217,1.3067570499255312,-0.598760157282746
-0.1947696499735323,-0.7565823685870314,1.451615607320462,1.009280725188354,-1.1344354257162506,-0.25036712752865053
1.307969463484281,0.5871420027392972,0.2559616086378408,-1.0147439462527312,0.3678368669863843,0.794811961733636
-1.509666374249119,-1.2604790078344046,-0.08565381955719382,-0.0027316105321886944,-1.6977875354797387,-0.25036712752865053
-0.5704544283379857,-0.42065127575544925,0.7683847509303927,0.8406120025682635,-0.9466513891284213,0.6206154468565882
-0.9461392067024389,-0.35346505718913285,-0.42726924775222846,-1.1834126688728217,-0.7588673525405919,-0.14584921860242187
0.3687575175731477,0.48636267488982254,-0.25646153365471114,-0.17140033315227912,0.3678368669863843,0.02834729627462588
-1.509666374249119,-1.0925134614186136,-0.5980769618497458,-0.0027316105321886944,-0.5710833159527625,0.6206154468565882
-0.382612039155759,-0.08472018292386711,0.4267693227353581,1.009280725188354,0.5556209035742137,1.6657945361188746
-1.1339815958846655,-1.0925134614186136,-0.25646153365471114,1.009280725188354,1.8701091596890191,0.794811961733636
-0.006927260791305636,1.0910386419866704,0.2559616086378408,-0.50873777839246,0.3678368669863843,1.3174015063647793
-0.1947696499735323,-0.9245479150028225,-1.281307818239815,1.5152868930486252,0.9311889767498724,0.9690084766106837
-0.1947696499735323,0.1840246913413986,-0.5297538762107389,0.8406120025682635,0.5556209035742137,1.3174015063647793
-0.1947696499735323,0.5871420027392972,-0.5297538762107389,1.009280725188354,0.5556209035742137,0.8993298706598646
-0.1947696499735323,1.5949352812340436,0.9391924650279101,-0.50873777839246,-0.0077312061892744425,0.6206154468565882
0.18091512839092103,0.7551075491550883,0.7683847509303927,-1.0147439462527312,-0.0077312061892744425,1.491598021241827
-1.8853511526135722,-2.268272286329151,-0.5980769618497458,-1.8580875593531834,-1.885571572067568,0.44641893197954047
0.9322846851198276,1.5949352812340436,0.22180006581833733,-0.34006905577236957,1.1189730133377018,0.48125823495495
2.2471814093954143,0.25121090990771505,0.2559616086378408,0.5032745573280826,0.9311889767498724,-0.25036712752865053
-0.833433773193103,-0.9917341335691389,-0.83720776158627,-0.7448739900605866,-0.8339809671757237,-0.6684387632335651
-0.5704544283379857,-0.7565823685870314,-0.7688846759472631,-0.8460752236326409,-0.1955152427771038,-0.42456364240569827
2.2471814093954143,-0.42065127575544925,-0.42726924775222846,1.3466181704285347,0.9311889767498724,-0.07617061265160277
-0.1947696499735323,-0.42065127575544925,-0.42726924775222846,1.3466181704285347,0.9311889767498724,2.188384080750018
-0.1947696499735323,1.7629008276498346,-0.42726924775222846,0.8406120025682635,1.4945410865133606,-0.07617061265160277
-0.1947696499735323,-0.5886168221712403,-0.08565381955719382,0.5032745573280826,0.18005283039855494,-0.9471531870368415
-1.3218239850668922,-1.2604790078344046,0.9391924650279101,0.671943279948173,-0.5710833159527625,-1.1213497019138892
-0.006927260791305636,-0.5886168221712403,1.7932310355154966,1.5152868930486252,-0.0077312061892744425,-0.42456364240569827
-1.509666374249119,0.08324536349192396,0.5975770368328754,-0.50873777839246,-0.9466513891284213,-0.42456364240569827
-0.382612039155759,1.2590041884024614,1.1100001791254273,-0.17140033315227912,-0.0077312061892744425,0.44641893197954047
0.3687575175731477,0.9230730955708794,-0.25646153365471114,-0.34006905577236957,0.18005283039855494,2.188384080750018
3.3742357444887743,1.0910386419866704,-0.25646153365471114,-0.17140033315227912,1.4945410865133606,-1.295546216790937
0.744442295937601,0.25121090990771505,0.9391924650279101,0.8406120025682635,2.0578931962768485,0.6206154468565882
0.744442295937601,0.4191764563235061,0.4267693227353581,1.8526243382888061,0.7434049401620431,1.1432049914877314
0.744442295937601,0.7551075491550883,0.5975770368328754,1.8526243382888061,0.5556209035742137,0.794811961733636
-1.0964131180482202,-0.4542443850386075,-0.9396923900447803,-0.6774065010125504,-0.7588673525405919,-0.598760157282746
